NSC,CELL_NAME
4320,UACC_257
633555,A549
756170,UACC_62
756387,SF_539
800070,SK_MEL_5
756296,DU_145
14975,SF_295
756180,HT29
756380,A549
38876,HOP_92
132319,SF_539
5889,HCC_2998
204985,KM12
603071,U251
758257,MDA_MB_435
624589,MALME_3M
676674,HT29
800948,COLO205
813783,IGROV1
141633,NCI_ADR_RES
752,SK_MEL_5
756698,IGROV1
690274,HCT_15
756387,SNB_19
676674,M14
756195,MDA_MB_435
338947,SK_MEL_28
23759,HT29
634724,UACC_62
609395,HOP_92
791571,SF_295
756717,SF_295
756171,UACC_257
767341,A549
757345,HOP_92
799350,SK_MEL_5
800077,HCC_2998
14975,SNB_75
106399,SNB_19
330499,ACHN
673591,UACC_257
820799,CCRF_CEM
51148,UACC_62
33434,KM12
756698,SR
731155,RPMI_8226
800934,CCRF_CEM
339004,SF_539
712184,SNB_19
756302,T47D
648772,IGROV1
756460,EKVX
76411,SF_268
673591,IGROV1
800773,HCT_15
264880,SK_MEL_5
694501,A549
626923,SF_295
756151,SK_MEL_5
648772,RXF_393
756409,MALME_3M
732664,A498
79389,RXF_393
767336,SF_268
3894,M14
613011,ACHN
129943,UO_31
182986,MDA_N
800946,EKVX
800849,NCI_H522
799325,U251
756296,A498
756246,HT29
800863,CCRF_CEM
756343,U251
626168,MOLT_4
799334,ACHN
166520,SR
8101,LOXIMVI
731155,HOP_92
660030,SF_268
663282,HCC_2998
403148,KM12
204985,SNB_75
756406,A498
756165,RPMI_8226
756486,SNB_19
756287,IGROV1
767267,UO_31
756260,SK_MEL_5
799349,HCC_2998
79389,SK_MEL_5
630176,SR
251820,COLO205
643407,HL_60
68075,PC_3
654663,LOXIMVI
654663,U251
756163,U251
303812,SNB_75
28130,NCI_H522
800873,COLO205
756339,SNB_19
800882,HOP_92
684906,SK_MEL_28
142227,LOXIMVI
800767,MALME_3M
349438,MOLT_4
708934,MDA_MB_231
736241,HCT_15
89201,OVCAR_3
800864,SK_MEL_5
767269,MALME_3M
756266,T47D
53396,HOP_92
800810,DU_145
756311,HOP_92
767336,COLO205
749675,HCT_15
756165,OVCAR_4
243023,HCT_15
756298,HCC_2998
799362,HCC_2998
61805,MDA_MB_231
664173,OVCAR_8
138925,HT29
296961,A498
767341,M14
666096,HOP_92
634724,OVCAR_3
676674,UO_31
756374,T47D
756152,NCI_H522
800980,CCRF_CEM
756298,OVCAR_4
694501,SF_268
727680,MDA_MB_435
24559,MOLT_4
32946,SK_MEL_5
131547,T47D
756288,MDA_MB_435
756311,RPMI_8226
695404,U251
756266,OVCAR_3
767269,A549
756270,OVCAR_3
800102,RPMI_8226
106399,SF_539
756460,OVCAR_3
690274,UACC_257
708248,MDA_MB_231
756486,NCI_ADR_RES
756412,CCRF_CEM
799348,UACC_257
76411,HOP_92
9364,MOLT_4
14975,HT29
756406,HCC_2998
756284,PC_3
800780,RPMI_8226
756164,SNB_19
623310,UO_31
350895,MALME_3M
606194,HT29
325014,MALME_3M
330499,PC_3
637037,SF_539
756279,DU_145
756384,HOP_92
628134,NCI_H522
1390,SNB_75
127755,MOLT_4
800780,T47D
5890,UACC_62
125066,NCI_ADR_RES
375574,OVCAR_3
609395,M14
642492,SF_268
26980,DU_145
685357,RPMI_8226
38876,SF_268
620753,A549
802113,SF_539
756334,MALME_3M
663284,IGROV1
634724,PC_3
695406,SK_MEL_28
767335,SF_295
145668,PC_3
693567,CCRF_CEM
756299,UACC_62
138925,UO_31
614495,RPMI_8226
634724,LOXIMVI
269757,RPMI_8226
756388,SF_539
756278,EKVX
687160,MALME_3M
606985,HL_60
756201,RPMI_8226
800075,RPMI_8226
663322,MALME_3M
640353,CCRF_CEM
609699,RPMI_8226
756314,COLO205
28130,HCT_15
165563,UACC_62
801013,EKVX
756139,RXF_393
767361,KM12
4320,A549
756386,SR
756337,UACC_62
1390,T47D
645777,SNB_75
356885,COLO205
801006,RPMI_8226
756303,HCT_15
156130,OVCAR_8
276382,UO_31
756180,UACC_257
141537,MDA_MB_231
660030,SNB_75
657274,HCT_15
727368,EKVX
600285,A549
5890,SF_539
758965,RPMI_8226
613009,HCC_2998
756288,OVCAR_3
803712,HCT_15
656160,HL_60
619130,ACHN
756334,UO_31
7521,NCI_ADR_RES
93419,UACC_62
37364,MALME_3M
756162,LOXIMVI
677423,MALME_3M
32743,COLO205
786035,MDA_MB_231
756399,SNB_75
24818,DU_145
664173,IGROV1
756319,RPMI_8226
800794,M14
767341,SNB_75
755,RPMI_8226
767334,UO_31
83628,HL_60
131547,HL_60
45410,HOP_92
756158,HT29
640353,A498
756387,MALME_3M
800773,RXF_393
648784,RPMI_8226
717696,EKVX
200737,MDA_N
756459,CCRF_CEM
642492,OVCAR_8
33669,UO_31
756272,UACC_62
756479,KM12
648786,SF_539
603071,HCC_2998
800851,KM12
799338,A498
407286,HL_60
756149,HOP_92
3894,SF_539
767275,UACC_257
800849,ACHN
3088,HL_60
800933,MALME_3M
767292,DU_145
68075,SNB_75
800859,IGROV1
325663,HL_60
756212,SF_295
767336,UACC_257
646244,RPMI_8226
756164,OVCAR_8
276382,OVCAR_4
166520,MOLT_4
800938,DU_145
606985,U251
800933,OVCAR_3
21206,SF_539
800851,IGROV1
800851,ACHN
645777,SR
626923,M14
756402,KM12
407286,A549
756356,UACC_257
284200,COLO205
800961,HOP_92
756343,EKVX
757345,A549
756216,SK_MEL_5
249992,OVCAR_8
756166,NCI_H522
820799,HL_60
663285,DU_145
26271,M14
758615,MOLT_4
677423,SF_295
148823,SF_539
800860,M14
664172,OVCAR_4
696860,LOXIMVI
756393,MALME_3M
800084,SK_MEL_5
800076,HL_60
613009,EKVX
686673,SF_295
800946,HCT_15
25953,SNB_75
756279,UO_31
609395,SF_268
799335,LOXIMVI
269896,OVCAR_8
83628,NCI_H522
249992,SK_MEL_5
76387,RXF_393
21729,EKVX
800855,COLO205
326231,A549
756399,EKVX
756192,COLO205
51355,NCI_ADR_RES
613729,SF_295
800961,MDA_MB_231
269142,MOLT_4
756316,ACHN
216128,UACC_257
800089,SF_295
756341,SNB_19
756195,KM12
800111,HL_60
684362,SF_539
330499,SK_MEL_5
756296,SNB_75
800075,CCRF_CEM
624548,OVCAR_3
132319,SK_MEL_28
756404,T47D
521777,MOLT_4
800779,OVCAR_4
756404,LOXIMVI
800872,EKVX
800101,SR
756421,NCI_H522
663322,COLO205
141537,DU_145
640199,MALME_3M
695405,SF_539
648784,OVCAR_4
756412,DU_145
767275,OVCAR_8
756372,ACHN
131547,UO_31
758194,HOP_92
800984,HT29
767399,MALME_3M
799327,RXF_393
800949,SF_268
736241,EKVX
126771,SF_268
664168,HCC_2998
684362,M14
686673,RPMI_8226
49842,MDA_N
800111,SF_268
269142,UO_31
800089,SK_MEL_28
756355,RXF_393
330499,SR
676181,SK_MEL_28
767334,ACHN
756195,UACC_62
800998,SF_295
127755,MDA_MB_231
756282,T47D
750690,HL_60
690274,HCC_2998
694501,SNB_19
122819,OVCAR_3
609699,UACC_257
756410,SNB_75
406472,LOXIMVI
844,M14
800944,HCC_2998
800934,SF_539
756276,UO_31
755,A549
756202,HCT_15
755,SK_MEL_28
106399,HCC_2998
53396,CCRF_CEM
38876,OVCAR_3
326231,SNB_75
294734,SNB_75
32946,RPMI_8226
19492,SF_539
756393,SF_539
758965,A498
708248,M14
325014,OVCAR_4
628503,UO_31
802113,SR
756171,RXF_393
77213,NCI_H522
756374,MOLT_4
645777,RXF_393
61805,IGROV1
800783,A498
269757,PC_3
640353,SF_539
758965,OVCAR_8
600032,U251
623310,SF_268
756717,OVCAR_3
613729,UACC_257
664173,RXF_393
756336,COLO205
633555,IGROV1
73754,SF_268
294734,HCT_15
756477,T47D
756411,SF_268
73754,A498
1906,HL_60
813783,OVCAR_4
767269,A498
756343,UO_31
22842,NCI_ADR_RES
375575,MALME_3M
708077,SF_295
297900,A498
756201,MOLT_4
664167,MALME_3M
676182,SF_268
241240,PC_3
2654,M14
642492,NCI_H522
756331,IGROV1
606985,OVCAR_8
344025,CCRF_CEM
756175,MDA_MB_435
349155,SF_539
800806,MALME_3M
61805,DU_145
799362,SR
756287,OVCAR_4
766811,UACC_62
799348,OVCAR_4
646244,SNB_75
695405,A549
603071,UO_31
756397,NCI_H522
663322,NCI_H522
634724,OVCAR_4
325014,OVCAR_3
756290,DU_145
756258,M14
663285,A498
756355,ACHN
799328,M14
663282,UACC_62
737370,SR
756285,RPMI_8226
727631,HCC_2998
756280,COLO205
268791,A549
708077,RPMI_8226
756411,HT29
801010,OVCAR_8
786035,LOXIMVI
756164,SK_MEL_5
606194,DU_145
756412,EKVX
77213,COLO205
756232,DU_145
809693,NCI_H522
282752,IGROV1
800983,CCRF_CEM
800841,HCC_2998
690274,HOP_92
756176,KM12
126771,MDA_MB_231
799338,SNB_19
403148,RXF_393
285166,MALME_3M
732517,NCI_ADR_RES
153858,SF_295
619130,U251
344025,OVCAR_3
756149,KM12
695942,SNB_19
93819,SNB_75
767337,DU_145
141633,SR
756388,ACHN
756459,NCI_H522
800855,UACC_62
356885,NCI_H522
609699,RXF_393
756358,RPMI_8226
756266,M14
284200,EKVX
799342,MOLT_4
756406,UO_31
756170,COLO205
756270,MDA_MB_231
126849,MDA_MB_231
708935,PC_3
141537,MDA_N
296961,HOP_92
801013,HT29
799349,SR
656160,ACHN
820799,T47D
2654,SF_268
756392,UO_31
657274,MDA_N
663285,UACC_62
613009,COLO205
800075,COLO205
606195,ACHN
799349,UACC_62
144153,A549
674621,SNB_75
756296,SF_268
50256,MOLT_4
767365,SK_MEL_28
676182,OVCAR_8
756358,IGROV1
96019,MALME_3M
400978,HL_60
665564,MALME_3M
620753,CCRF_CEM
756399,HT29
628503,RXF_393
284200,A549
139105,UO_31
727632,A498
799328,OVCAR_3
88468,RPMI_8226
676181,PC_3
756343,LOXIMVI
767275,NCI_ADR_RES
756341,UO_31
65104,MALME_3M
634724,SNB_19
100058,SF_295
756292,OVCAR_4
756154,HT29
131547,SF_268
25953,A498
674621,DU_145
294734,UACC_257
756368,A549
800855,UO_31
684906,MDA_N
521777,UO_31
800938,IGROV1
3088,KM12
400978,SF_295
32946,LOXIMVI
756388,RPMI_8226
285166,U251
727632,KM12
32946,MDA_N
407808,LOXIMVI
643406,M14
28130,EKVX
800810,A549
681239,SK_MEL_28
643406,HOP_92
1390,A549
18334,RPMI_8226
8120,MALME_3M
640353,UACC_257
767334,SF_295
45388,A498
756698,UACC_62
338947,KM12
322921,U251
756154,MALME_3M
186,HOP_92
251222,OVCAR_8
733608,KM12
619130,HT29
756356,HL_60
756284,UACC_257
756363,NCI_H522
756391,DU_145
758257,KM12
800934,HL_60
204985,U251
758257,RXF_393
79389,NCI_H522
756412,SK_MEL_5
700089,OVCAR_8
756364,SK_MEL_5
756392,SK_MEL_28
800938,SR
719214,MDA_N
111533,LOXIMVI
756152,SF_539
695942,ACHN
756358,T47D
767399,OVCAR_8
756158,UO_31
800959,SR
308606,ACHN
767242,NCI_ADR_RES
799342,OVCAR_8
756368,SF_295
801010,A498
284200,U251
764334,U251
767334,U251
767341,SR
645777,PC_3
641065,OVCAR_3
717696,MDA_N
757345,RXF_393
51355,SF_268
261726,MDA_MB_231
708248,SNB_19
677423,KM12
695405,M14
651646,SNB_75
708929,A498
756285,HT29
8101,SNB_75
767275,RPMI_8226
756175,T47D
326231,EKVX
803712,M14
756342,HCC_2998
79389,LOXIMVI
756192,UACC_257
695405,MOLT_4
756355,SNB_19
791792,PC_3
33669,A549
800872,OVCAR_4
800109,HCC_2998
684362,SF_268
799348,RXF_393
732664,HCC_2998
107124,HOP_92
606985,MOLT_4
308606,MOLT_4
758667,KM12
799356,RXF_393
33832,NCI_H522
756334,MDA_MB_435
32065,MALME_3M
756381,SNB_19
175151,SNB_19
756303,PC_3
673591,RXF_393
164011,EKVX
708935,MALME_3M
803712,EKVX
27640,MOLT_4
687160,MDA_MB_435
93419,OVCAR_3
297900,HOP_92
756409,UACC_62
626923,SNB_75
168597,LOXIMVI
38721,CCRF_CEM
727680,HCT_15
38270,HCC_2998
9948,A498
801013,CCRF_CEM
703744,A498
243023,CCRF_CEM
7521,UACC_62
664173,SF_268
712184,EKVX
89201,OVCAR_4
800994,MOLT_4
737370,PC_3
25953,EKVX
641484,HOP_92
809693,DU_145
800076,U251
801013,OVCAR_3
800946,T47D
51148,OVCAR_8
756364,SNB_19
799346,SK_MEL_5
694501,SK_MEL_28
756331,RXF_393
348948,HT29
83950,MDA_N
613729,HL_60
756192,SF_268
800979,MOLT_4
756302,NCI_ADR_RES
767242,SNB_75
7521,SR
756166,SK_MEL_5
756175,NCI_H522
749675,OVCAR_4
249992,CCRF_CEM
708934,HL_60
800946,A498
756380,A498
767399,NCI_H522
350895,A549
186,SK_MEL_5
719344,CCRF_CEM
756296,IGROV1
79389,OVCAR_4
726188,RPMI_8226
756287,MOLT_4
756363,HCC_2998
727368,A498
276382,MDA_MB_231
756327,M14
695406,M14
756459,U251
756183,A549
613011,OVCAR_3
663282,HT29
663322,A549
756341,IGROV1
712184,HCC_2998
209835,KM12
45383,PC_3
820799,MDA_MB_231
339555,MDA_MB_435
663299,UACC_62
26271,UO_31
14975,SNB_19
83950,OVCAR_3
620753,UO_31
756384,SF_539
756392,UACC_62
100058,HT29
375574,OVCAR_4
339638,MALME_3M
684906,SF_539
68075,EKVX
800883,MDA_MB_435
756311,T47D
756284,HOP_92
33434,SF_295
633555,UACC_257
756404,SR
2654,LOXIMVI
174121,MALME_3M
800992,OVCAR_3
74859,A549
38876,U251
95466,SK_MEL_28
800871,OVCAR_3
609699,MDA_MB_231
139105,SK_MEL_5
122023,HCT_15
800773,OVCAR_8
799348,HL_60
756384,PC_3
677423,OVCAR_3
756266,OVCAR_8
800882,NCI_H522
251222,UACC_257
756272,SR
756201,T47D
600032,SF_539
695405,DU_145
9856,SF_268
637037,DU_145
756165,HL_60
95580,SF_268
756168,OVCAR_3
23759,OVCAR_8
613011,MDA_MB_231
138780,SNB_75
25953,U251
804962,SK_MEL_5
756167,RXF_393
657274,HOP_92
676674,U251
727368,IGROV1
641484,OVCAR_8
720515,T47D
175151,OVCAR_8
95466,SNB_19
764334,NCI_H522
77213,SF_268
764334,HCC_2998
756192,HT29
326231,T47D
156130,U251
756412,U251
687160,HL_60
732517,U251
800863,MDA_MB_231
209835,T47D
756156,HCC_2998
45410,CCRF_CEM
19912,NCI_ADR_RES
800783,HCC_2998
106399,SK_MEL_5
664167,HOP_92
693567,DU_145
27640,OVCAR_4
756282,NCI_H522
8120,HCC_2998
77037,RPMI_8226
606985,CCRF_CEM
756409,OVCAR_8
38270,HOP_92
800080,HOP_92
756356,UACC_62
7521,SF_539
820799,ACHN
65104,SNB_19
407808,HT29
266748,OVCAR_3
308606,UACC_62
756355,SK_MEL_28
132319,EKVX
756319,PC_3
756313,A549
820799,MDA_MB_435
167780,NCI_ADR_RES
650467,OVCAR_4
756195,LOXIMVI
662382,RXF_393
297900,SNB_19
756339,SK_MEL_5
719214,A549
800849,SR
740,PC_3
65104,HCC_2998
727632,NCI_H522
756363,SNB_75
756408,MDA_MB_231
403148,DU_145
186,HCC_2998
674621,COLO205
767341,CCRF_CEM
182986,OVCAR_4
756232,SK_MEL_28
251820,UO_31
3088,A549
756200,OVCAR_8
684362,MDA_MB_435
756698,OVCAR_4
756355,SF_295
33669,OVCAR_3
756384,OVCAR_8
174121,SF_295
800851,SR
800944,OVCAR_4
626168,LOXIMVI
696860,SF_539
614495,DU_145
756477,OVCAR_8
756317,SNB_19
600032,HCT_15
800084,IGROV1
756189,HT29
756338,HOP_92
767292,LOXIMVI
264880,HL_60
3970,SF_539
756302,UACC_257
756280,T47D
800778,A549
521777,A498
800858,MDA_MB_231
791792,HCC_2998
49842,HCT_15
800938,SK_MEL_5
59729,A549
727676,UO_31
756380,OVCAR_3
756285,UACC_62
145668,KM12
756380,IGROV1
700089,EKVX
684363,PC_3
126771,HCC_2998
65104,LOXIMVI
381837,LOXIMVI
26271,OVCAR_4
651084,MDA_MB_435
626168,SNB_19
756214,KM12
800806,MOLT_4
26980,OVCAR_4
756401,SNB_19
613012,EKVX
200737,RXF_393
45410,SNB_19
1906,PC_3
757,RXF_393
726188,HT29
34462,UACC_62
624589,M14
606985,SF_268
1026,A549
804962,HCC_2998
122819,PC_3
756173,UACC_257
800072,OVCAR_8
23759,HCT_15
727631,OVCAR_3
756276,HCT_15
266748,PC_3
624548,NCI_H522
609395,OVCAR_8
166520,HCT_15
756431,T47D
756421,UACC_257
167780,EKVX
756162,HCT_15
756336,HCT_15
800864,HOP_92
756288,ACHN
122819,SK_MEL_28
756168,HL_60
93419,CCRF_CEM
330499,A549
756698,SF_268
261726,PC_3
800994,A498
756460,MOLT_4
756402,COLO205
800980,IGROV1
756316,HCT_15
204985,NCI_ADR_RES
708929,MDA_N
9364,RPMI_8226
708077,DU_145
19912,SF_539
664173,ACHN
338947,U251
662382,MALME_3M
381837,UACC_62
353451,SNB_75
756355,COLO205
684363,U251
756421,SF_268
174121,MOLT_4
756288,OVCAR_8
329680,MDA_MB_231
696259,OVCAR_3
126771,MDA_N
800959,EKVX
665564,U251
800946,HOP_92
676180,IGROV1
800072,UO_31
756202,OVCAR_4
614495,CCRF_CEM
767337,NCI_ADR_RES
800949,DU_145
756287,T47D
70929,UACC_257
19893,RXF_393
756251,T47D
721,SF_295
261726,HCT_15
657274,MDA_MB_435
24818,SK_MEL_28
804962,OVCAR_3
756139,HT29
799362,A549
606194,LOXIMVI
756380,MALME_3M
756299,MDA_MB_231
24559,HOP_92
126771,COLO205
767365,LOXIMVI
269757,LOXIMVI
673591,DU_145
802113,SK_MEL_5
800085,PC_3
174121,HL_60
89201,SNB_19
756272,OVCAR_4
791571,MDA_MB_231
756356,HCC_2998
77213,UACC_62
756374,HCT_15
800933,SF_295
756154,A549
756136,MALME_3M
125066,KM12
145668,MDA_MB_435
348948,RXF_393
32743,UACC_257
665564,RPMI_8226
719345,HCC_2998
731155,U251
294734,IGROV1
322921,UACC_62
375575,SF_295
687160,SNB_75
758615,RXF_393
719344,ACHN
111533,CCRF_CEM
178249,NCI_ADR_RES
800851,OVCAR_4
800086,MOLT_4
606194,NCI_ADR_RES
756296,HL_60
695788,MOLT_4
349438,UACC_62
403148,NCI_ADR_RES
686673,OVCAR_8
756139,A498
643407,SK_MEL_28
186,SNB_19
800864,SNB_19
756381,MDA_MB_231
764334,MDA_MB_231
684906,COLO205
800085,HCC_2998
783840,SK_MEL_5
767269,UACC_62
9948,COLO205
800871,M14
348948,HOP_92
799327,U251
9856,NCI_H522
752506,MDA_MB_231
9948,OVCAR_3
756331,UACC_257
767333,IGROV1
752506,MDA_MB_435
800883,M14
664168,MDA_MB_435
767334,SNB_75
756387,UACC_257
756292,MDA_MB_231
800864,RXF_393
804962,HL_60
269142,SF_268
809693,HCC_2998
261726,RPMI_8226
800076,SNB_19
756431,HT29
756151,A498
756364,OVCAR_4
249992,SNB_75
114781,IGROV1
756287,MDA_MB_231
756404,SF_539
756213,HL_60
684906,M14
663322,SR
756163,RXF_393
648786,HCT_15
756171,PC_3
148823,MDA_N
127755,HT29
38721,UACC_62
800873,LOXIMVI
76387,OVCAR_4
349155,KM12
800885,SNB_75
800940,U251
756406,CCRF_CEM
756284,LOXIMVI
804962,MDA_MB_231
83628,UACC_257
758194,MALME_3M
666595,DU_145
758667,MALME_3M
3088,COLO205
141633,U251
756343,SF_295
138925,SK_MEL_28
756401,PC_3
803712,HCC_2998
7521,SNB_19
800979,OVCAR_4
375575,DU_145
756180,EKVX
756216,DU_145
799328,LOXIMVI
667641,MDA_N
79037,HCT_15
11779,RXF_393
756208,SNB_75
800782,U251
756370,KM12
606195,OVCAR_3
708935,UO_31
32946,IGROV1
122819,SNB_19
95580,DU_145
708248,EKVX
182986,T47D
606194,HL_60
243023,HCC_2998
1026,IGROV1
756266,EKVX
66357,OVCAR_4
756214,SNB_19
756232,RPMI_8226
756293,MDA_MB_231
79037,UO_31
791792,DU_145
756284,MDA_MB_435
756338,DU_145
646244,HOP_92
800944,SNB_19
33434,IGROV1
641484,MDA_MB_231
356885,MDA_N
800101,HT29
756401,OVCAR_3
138780,HCC_2998
45383,SF_539
74859,NCI_H522
609395,EKVX
800882,MOLT_4
756343,NCI_H522
756258,MDA_MB_231
756189,LOXIMVI
141537,OVCAR_8
800885,CCRF_CEM
628134,HCC_2998
641484,SK_MEL_28
640353,SR
767399,RPMI_8226
802113,MOLT_4
756160,OVCAR_4
642492,OVCAR_4
186,RPMI_8226
694501,MDA_MB_435
690274,RPMI_8226
800959,SF_539
251820,HCC_2998
767329,HOP_92
756331,HL_60
758194,UACC_62
756176,HCT_15
243023,LOXIMVI
756386,RXF_393
209835,RXF_393
756339,MDA_MB_435
8120,SK_MEL_5
9364,A549
25154,UACC_257
756388,U251
820799,DU_145
756258,HCC_2998
727368,SNB_75
51355,MDA_MB_231
138925,EKVX
648784,UO_31
406472,SK_MEL_28
799334,HT29
799348,UACC_62
30706,A549
756276,HOP_92
9856,CCRF_CEM
167780,SK_MEL_5
708934,MDA_MB_435
76387,RPMI_8226
129943,OVCAR_8
756180,PC_3
684906,UACC_257
139105,HOP_92
800980,SNB_75
800102,MOLT_4
756251,OVCAR_8
21206,MDA_N
756459,A549
719214,DU_145
756410,UACC_257
38270,UO_31
756317,MALME_3M
325014,RXF_393
767344,UACC_62
800849,UO_31
767348,LOXIMVI
403148,SK_MEL_5
1390,UACC_62
756145,OVCAR_8
127755,SNB_75
767333,SF_268
813783,HL_60
799328,MDA_MB_231
700089,SF_268
615484,SF_295
400978,PC_3
756183,M14
600285,LOXIMVI
767276,MOLT_4
756298,ACHN
32946,HL_60
721,A498
756180,OVCAR_3
14975,RXF_393
641065,NCI_H522
251820,OVCAR_4
732517,EKVX
766811,KM12
767333,SNB_75
215139,KM12
633713,HCT_15
664168,DU_145
296961,SK_MEL_28
737370,M14
243023,EKVX
30706,SR
756164,SK_MEL_28
243023,MALME_3M
756158,MDA_MB_435
11779,CCRF_CEM
166520,CCRF_CEM
786035,NCI_ADR_RES
643406,U251
756202,PC_3
756479,SF_268
114781,PC_3
609395,OVCAR_4
800778,OVCAR_3
800070,SF_539
800994,UACC_257
756282,A498
791792,UACC_62
606985,SNB_75
800794,SF_539
756401,HCC_2998
49842,SK_MEL_28
164011,SK_MEL_28
756373,EKVX
634724,UO_31
276382,OVCAR_8
756399,MOLT_4
740565,T47D
800070,HOP_92
38721,A549
736241,U251
269896,LOXIMVI
127755,HCC_2998
216128,MALME_3M
740,HCC_2998
153858,T47D
49842,EKVX
148823,OVCAR_3
1390,SR
676180,U251
801006,IGROV1
800964,UACC_62
756384,HL_60
654284,RXF_393
756168,IGROV1
756293,SF_268
800858,RXF_393
356885,OVCAR_4
767336,SK_MEL_28
326231,CCRF_CEM
326233,UACC_62
720515,HOP_92
756311,OVCAR_3
141537,A498
251820,OVCAR_8
757,NCI_ADR_RES
750690,RPMI_8226
82151,UACC_257
740,SNB_19
740565,EKVX
756314,KM12
94743,SK_MEL_28
614495,MDA_MB_231
756179,HCC_2998
676674,OVCAR_4
767336,KM12
339638,SF_268
800778,HL_60
338947,MDA_MB_231
756309,HCC_2998
756299,KM12
756397,SF_295
25953,MDA_MB_435
800979,OVCAR_8
9908,OVCAR_3
800870,A549
2654,T47D
800084,MDA_MB_231
403148,MOLT_4
661583,UO_31
756363,HCT_15
756381,NCI_H522
800072,MOLT_4
800767,EKVX
800944,HCT_15
756284,UACC_62
685357,OVCAR_8
758194,KM12
767361,SK_MEL_5
111533,ACHN
756152,HOP_92
755,MDA_MB_231
756381,M14
767275,UACC_62
641484,HCC_2998
800111,PC_3
695788,RXF_393
25953,MALME_3M
642492,SF_295
800076,KM12
4320,SNB_19
626923,NCI_ADR_RES
665564,DU_145
767242,SK_MEL_28
756409,SK_MEL_28
620753,OVCAR_3
34462,SK_MEL_5
756174,U251
800864,A498
756392,MOLT_4
1895,HL_60
800851,LOXIMVI
662382,HCC_2998
767269,MOLT_4
791571,COLO205
114781,MDA_MB_435
664167,NCI_ADR_RES
756232,CCRF_CEM
756355,IGROV1
26271,HT29
767276,HT29
800111,RXF_393
800842,OVCAR_4
663285,OVCAR_3
70929,EKVX
83950,LOXIMVI
606195,U251
756214,LOXIMVI
685357,SNB_75
166520,EKVX
756284,OVCAR_8
303812,SR
633555,SK_MEL_28
756170,EKVX
132319,ACHN
339555,DU_145
799334,NCI_ADR_RES
26271,LOXIMVI
708929,IGROV1
614495,IGROV1
756278,HCT_15
756316,SNB_19
767344,SF_539
708935,T47D
800863,RPMI_8226
767333,U251
800847,MOLT_4
600285,SNB_19
756251,MDA_MB_435
690274,SK_MEL_5
756284,NCI_ADR_RES
708248,A498
687160,MOLT_4
609395,MALME_3M
66357,HCC_2998
756393,U251
799328,SNB_19
684363,ACHN
767242,SR
25953,HT29
676180,SK_MEL_28
676674,NCI_ADR_RES
200737,A498
756373,SNB_75
800084,CCRF_CEM
126771,MOLT_4
51148,UACC_257
801013,NCI_ADR_RES
756164,LOXIMVI
756154,HOP_92
663285,MALME_3M
406472,NCI_H522
695406,HT29
37364,MDA_MB_231
800994,CCRF_CEM
45410,MDA_N
732517,SF_539
756232,LOXIMVI
665564,UACC_62
637037,HOP_92
756151,HT29
800980,MOLT_4
249992,UACC_62
5889,SF_268
251222,MALME_3M
756397,SK_MEL_5
33434,NCI_ADR_RES
767336,HCT_15
708935,MOLT_4
144153,SF_268
756152,RXF_393
756409,ACHN
122023,M14
791571,SF_539
756214,PC_3
243023,RPMI_8226
138925,IGROV1
756459,NCI_ADR_RES
800773,HOP_92
127755,COLO205
294734,UO_31
696860,OVCAR_4
664173,SK_MEL_5
800872,HCT_15
756412,SNB_75
32743,IGROV1
800782,OVCAR_8
756166,RXF_393
764334,HCT_15
756155,MDA_MB_435
767344,CCRF_CEM
756399,HCT_15
628503,SK_MEL_28
7521,IGROV1
757345,KM12
106399,RPMI_8226
1906,M14
767335,SF_539
95466,LOXIMVI
756327,IGROV1
180973,ACHN
209835,MOLT_4
756208,MALME_3M
800070,IGROV1
799342,MDA_MB_231
800105,MALME_3M
756384,M14
767242,MOLT_4
803712,SF_268
37364,MDA_MB_435
756158,SK_MEL_28
800992,SK_MEL_5
756266,RXF_393
800985,LOXIMVI
756292,T47D
756319,RXF_393
3088,SNB_19
756246,UACC_257
73754,OVCAR_8
648789,SK_MEL_5
800076,SK_MEL_5
756258,LOXIMVI
132319,COLO205
609699,IGROV1
756189,NCI_H522
801010,SK_MEL_5
45410,A498
766811,SK_MEL_28
800934,KM12
630176,HL_60
799346,RPMI_8226
630678,MDA_MB_435
800883,NCI_ADR_RES
756170,OVCAR_4
756201,EKVX
111533,SNB_75
756200,MDA_MB_231
624589,U251
756192,SF_295
623310,A549
800086,UACC_62
799335,SR
727632,SF_295
756363,MDA_MB_435
3894,COLO205
756459,COLO205
756173,MDA_MB_435
756404,UACC_257
756460,ACHN
801006,A549
628503,COLO205
156130,SK_MEL_5
33669,HCC_2998
804962,MDA_MB_435
756290,CCRF_CEM
624548,DU_145
329680,HT29
628503,UACC_62
756189,HCC_2998
665564,OVCAR_3
650467,SF_539
756302,SK_MEL_5
756314,UACC_257
132319,SR
800102,HOP_92
19912,OVCAR_3
356885,MDA_MB_231
9908,MDA_N
800076,MDA_MB_231
756372,KM12
50256,OVCAR_4
330499,SNB_19
322921,HCC_2998
30706,SF_539
800980,A498
800794,SR
643407,MALME_3M
303812,SK_MEL_5
756260,MALME_3M
23759,ACHN
721,SK_MEL_28
756295,MALME_3M
756272,SF_268
77213,T47D
800794,CCRF_CEM
800847,SF_539
83628,SR
756152,HT29
676182,HL_60
24818,RPMI_8226
756171,U251
663322,KM12
61805,UO_31
